0:00:01 - 0:00:13, [âm nhạc]
0:03:55 - 0:04:00, của mình học sâu á mà có nhiều cái hàm
0:03:58 - 0:04:05, kích hoạt này thì có thể sẽ gây ra cái
0:04:00 - 0:04:05, hiện tượng nó gọi là vanishing radian.
0:04:05 - 0:04:10, Vanishing radian thì đây là một cái vấn
0:04:07 - 0:04:12, đề rất là khó khăn à trong cái việc mà
0:04:10 - 0:04:14, huấn luyện cái mô hình của mình nó có
0:04:12 - 0:04:16, thể
0:04:14 - 0:04:20, thực hiện được cái bước cập nhật tham số
0:04:16 - 0:04:22, một cách nhanh chóng thì radian design à
0:04:20 - 0:04:24, nó sẽ cản trở cái việc đó. Và một trong
0:04:22 - 0:04:27, những cái cản trợ đó chính là đến từ cái
0:04:24 - 0:04:27, hàm kích hoạt của mình.
0:04:29 - 0:04:41, [âm nhạc]
