0:00:01 - 0:00:13, [âm nhạc]
0:03:57 - 0:04:00, thế này nữa. Đây chỉ là một cái tập dữ
0:03:58 - 0:04:03, liệu đơn giản thôi. Nhưng với cái dữ
0:04:00 - 0:04:06, liệu đơn giản này thì nó chúng ta giúp
0:04:03 - 0:04:08, cho chúng ta có thể lý giải được tại sao
0:04:06 - 0:04:11, khi chúng ta thêm vô một cái lớp ẩn tức
0:04:08 - 0:04:12, là một cái hidden layer thì nó lại có
0:04:11 - 0:04:15, thể giúp cho chúng ta giải quyết được
0:04:12 - 0:04:18, các cái bài toán phi tuyến tính này.
0:04:15 - 0:04:21, Thì vai trò của mỗi cái notốe neuron ở
0:04:18 - 0:04:25, đây đó là gì? Đó thì chúng ta sẽ cùng
0:04:21 - 0:04:26, tìm hiểu ở trong cái bài thực hành này.
0:04:25 - 0:04:29, Và trong bài thực hành này thì chúng ta
0:04:26 - 0:04:32, sẽ thực nghiệm là có rất nhiều cái mạng
0:04:29 - 0:04:35, à có rất nhiều cái neuron. Thì cụ thể ở
0:04:32 - 0:04:37, đây là cái lớp Hidden layer sẽ có 8
0:04:35 - 0:04:40, neuron.
0:04:37 - 0:04:41, Vì cái à yếu tố là đơn giản hóa của hình
0:04:40 - 0:04:43, ảnh thì ở đây chúng ta chỉ vẽ tượng
0:04:41 - 0:04:46, trưng là bốn thôi chứ còn nếu để vẽ 8
0:04:43 - 0:04:50, neuron thì nó sẽ rất là dày đặc ha. Rồi
0:04:46 - 0:04:53, thì chúng ta sẽ cùng qua cái
0:04:50 - 0:04:59, bài lab. Chúng ta sẽ cùng qua sử dụng
0:04:53 - 0:05:02, cog của lap để có thể cài đặt bài này.
0:04:59 - 0:05:05, Rồi thì trên hình chúng ta thấy là có
0:05:02 - 0:05:07, cái đồ vào của mình là bao gồm à cái lớp
0:05:05 - 0:05:10, input của mình sẽ bao gồm
0:05:07 - 0:05:13, giá trị. Thì hai cái giá trị này á nó
0:05:10 - 0:05:17, tương ứng sẽ là hai cái điểm à hai cái
0:05:13 - 0:05:19, tọa độ theo trục hoành và trục tung. Tức
0:05:17 - 0:05:21, là cái tọa độ của các cái điểm trong
0:05:19 - 0:05:25, không gian. Còn cái output này của mình
0:05:21 - 0:05:27, á thì nó chỉ có một neuron thôi. Thì lý
0:05:25 - 0:05:30, do đó là vì chúng ta chỉ phân loại ra
0:05:27 - 0:05:32, làm hai tập dữ liệu đó là nằm cái vòng
0:05:30 - 0:05:34, tròn nằm trong và vòng tròn nằm bên
0:05:32 - 0:05:36, ngoài. Thì với cái bài toán mà phân loại
0:05:34 - 0:05:40, nhị phân như thế này á thì chúng ta chỉ
0:05:36 - 0:05:43, cần sử dụng một cái lớp neuron và cái
0:05:40 - 0:05:47, hàm loss ở đây chúng ta sẽ sử dụng là
0:05:43 - 0:05:47, binary cross centropy.
0:05:53 - 0:05:56, hàm loss
0:05:57 - 0:06:03, để phân tách
0:05:59 - 0:06:06, để giúp phân tách ra
0:06:03 - 0:06:06, làm hai.
0:06:07 - 0:06:12, Rồi sau đây thì chúng ta sẽ tiến hành à
0:06:10 - 0:06:15, thử nghiệm. Thì trong cái bài láp này
0:06:12 - 0:06:18, thì chúng ta sẽ sử dụng cái thư viện Kas
0:06:15 - 0:06:20, và có các cái lớp là input và dance.
0:06:18 - 0:06:21, Trong đó dance là một cái lớp kết nối
0:06:20 - 0:06:23, đầy đủ.
0:06:21 - 0:06:25, các cái lớp đằng trước với lại cái lớp
0:06:23 - 0:06:28, đằng sau chúng ta sẽ có đầy đủ các cái
0:06:25 - 0:06:31, trọng số thì nó gọi là dance. Và đóng
0:06:28 - 0:06:35, gói lại hết cả input và output thì chúng
0:06:31 - 0:06:38, ta sẽ có đó là model.
0:06:35 - 0:06:41, Rồi thì đây là cái lớp mà đã được tạo
0:06:38 - 0:06:44, sẵn và chúng ta sẽ cùng tiến hành cài
0:06:41 - 0:06:47, đặt ở những cái dòng code mà có cái hiện
0:06:44 - 0:06:50, chữ todo. Thì cái class neuronetwork sẽ
0:06:47 - 0:06:52, có một cái phương thức là build à để xây
0:06:50 - 0:06:55, dựng cái mô hình của mình. Trong đó
0:06:52 - 0:06:58, input dimension là cho biết cái số chiều
0:06:55 - 0:07:00, của cái dữ liệu đầu vào. Thì cụ thể ở
0:06:58 - 0:07:03, đây chúng ta sẽ có input dimension là
0:07:00 - 0:07:06, bằng 2. Tại vì các cái điểm mà chúng ta
0:07:03 - 0:07:08, sẽ sử dụng ở đây sẽ là các cái điểm
0:07:06 - 0:07:10, trong không gian hai chiều. Output dim ở
0:07:08 - 0:07:12, đây chính là cái số chiều của cái lớp
0:07:10 - 0:07:15, output. Thì cụ thể ở đây chúng ta sẽ là
0:07:12 - 0:07:18, 1 tại vì như đã đề cập đó là chúng ta là
0:07:15 - 0:07:20, phân lớp nhị phân nên ở đây chỉ cần là 1
0:07:18 - 0:07:24, neuron thôi.
0:07:20 - 0:07:27, Rồi thì à cái lớp input này
0:07:24 - 0:07:30, ờ ở đây thì cái geni nó đã giúp cho
0:07:27 - 0:07:33, chúng ta ờ khởi tạo đúng không? Khởi tạo
0:07:30 - 0:07:34, cái đoạn code. Thì ở đây chúng ta sẽ xem
0:07:33 - 0:07:36, ha.
0:07:34 - 0:07:39, Để cho đơn g giảng thì chúng ta chỉ cần
0:07:36 - 0:07:42, để là input thôi. Đặt tên biến là input
0:07:39 - 0:07:45, và nó sẽ gọi cái
0:07:42 - 0:07:48, đối tượng đó là input và truyền vào cái
0:07:45 - 0:07:52, shap là bằng là input dim. Sau đó thì
0:07:48 - 0:07:56, chúng ta sẽ gọi cái lớp dense để tạo ra
0:07:52 - 0:07:59, cái lớp hidden đó. Thì hidden sẽ là bằng
0:07:56 - 0:07:59, dance.
0:08:01 - 0:08:07, Rồi thì chúng ta sẽ có cái unit tức là
0:08:03 - 0:08:10, cái số neuron đầu ra của cái lớp hiden
0:08:07 - 0:08:12, này. Thì như đã nói tức là chúng ta có 8
0:08:10 - 0:08:16, neuron đầu ra. Chúng ta có 8 neuron đầu
0:08:12 - 0:08:19, ra nên ở đây output sẽ là 8.
0:08:16 - 0:08:21, Tiếp theo đó là activation. Thì
0:08:19 - 0:08:23, activation ở đây chúng ta có thể dùng
0:08:21 - 0:08:25, hàm relue hoặc là sigmid. Nhưng mà để
0:08:23 - 0:08:28, đơn giản thì chúng ta sẽ sử dụng cái
0:08:25 - 0:08:32, phiên bản đời đầu của Nuro Network đó
0:08:28 - 0:08:32, chính là à
0:08:32 - 0:08:35, Sigmile.
0:08:37 - 0:08:44, Rồi tiếp theo đó là chúng ta có sử dụng
0:08:41 - 0:08:48, bias hay không. Thì ở đây chúng ta sẽ có
0:08:44 - 0:08:51, một cái thuộc tính đó là use by. thì mặc
0:08:48 - 0:08:54, định use bằng true nhưng mà tuy nhiên để
0:08:51 - 0:08:59, cho từ minh thì chúng ta sẽ cài đặt
0:08:54 - 0:09:02, luôn. Use bias là bằng true. Rồi thì ở
0:08:59 - 0:09:04, đây chúng ta mới chỉ khởi tạo cái đối
0:09:02 - 0:09:06, tượng là một cái lớp ẩn. Chúng ta sẽ
0:09:04 - 0:09:10, phải cho biết là nó nhận đầu vào. Nó
0:09:06 - 0:09:12, nhận đầu vào là cái cái biến nào thì cái
0:09:10 - 0:09:14, đầu vào của mình nó sẽ là input. Do đó ở
0:09:12 - 0:09:18, đây chúng ta về mặt khú pháp chúng ta sẽ
0:09:14 - 0:09:21, để thêm input đầu vào. Nó sẽ nhận đầu
0:09:18 - 0:09:23, vào là lớp input. Sau đó nó sẽ tra trả
0:09:21 - 0:09:25, ra là cái hidden. Rồi tiếp theo là từ
0:09:23 - 0:09:28, cái hidden này
0:09:25 - 0:09:33, chúng ta tiếp tục có một cái lớp kết nối
0:09:28 - 0:09:33, đầy đủ để tạo ra cái lớp output
0:09:38 - 0:09:44, thì sẽ là bằng dense và 1. Tương tự như
0:09:41 - 0:09:46, vậy, activation
0:09:44 - 0:09:48, thì ở đây chúng ta cũng dùng hàm là
0:09:46 - 0:09:52, sigmo
0:09:48 - 0:09:56, và use by
0:09:52 - 0:09:58, bằng true. Và cái đầu vào cho cái lớp
0:09:56 - 0:10:00, output để mà tạo ra được cái lớp output
0:09:58 - 0:10:02, này thì nó phải có cái đầu vào và đầu
0:10:00 - 0:10:05, vào của mình chính là cái lớp input đằng
0:10:02 - 0:10:08, trước đó chính là lớp hidden. Rồi đó
0:10:05 - 0:10:11, chúng ta sẽ để đây là hidden.
0:10:08 - 0:10:13, Rồi sau đó thì chúng ta sẽ đóng gói à
0:10:11 - 0:10:15, chúng ta sẽ đóng gói cái model của mình
0:10:13 - 0:10:18, lại
0:10:15 - 0:10:22, bằng cái input và cái output này. Rồi
0:10:18 - 0:10:25, sau đó chúng ta sẽ trả ra cho cái
0:10:22 - 0:10:27, s.model.
0:10:25 - 0:10:30, Rồi như vậy là chúng ta đã tạo xong, đã
0:10:27 - 0:10:32, cài đặt xong cái kiến trúc của mô hình
0:10:30 - 0:10:35, của mình. Đó thì cái model của mình nó
0:10:32 - 0:10:37, sẽ được đóng gói vào cái thuộc tính đó
0:10:35 - 0:10:41, là sale.model. Và khi chúng ta gọi cái
0:10:37 - 0:10:44, hàm trend thì nó sẽ sử dụng cái
0:10:41 - 0:10:47, optimizer đó là stocastic gradient
0:10:44 - 0:10:50, design với cái tham số learning ray là
0:10:47 - 0:10:53, 0.1 và momentum là 0.9.
0:10:50 - 0:10:54, Thì đây là cái cấu hình mặc định. Rồi
0:10:53 - 0:10:56, hàm loss ở đây chúng ta sẽ sử dụng là
0:10:54 - 0:11:00, binary cross central tại vì ở đây chúng
0:10:56 - 0:11:03, ta đang phân loại nhị phân.
0:11:00 - 0:11:05, Rồi và dữ liệu trend chúng ta sẽ truyền
0:11:03 - 0:11:07, dữ liệu trend với bass size là bằng 64
0:11:05 - 0:11:09, và số ipox và chúng ta huấn luyện là
0:11:07 - 0:11:12, 500. Thì đây là các cái tham số mặc
0:11:09 - 0:11:16, định. Sau đó thì chúng ta sẽ tiến hành
0:11:12 - 0:11:20, thực thi cái đoạn code này.
0:11:16 - 0:11:22, Rồi à tiếp theo thì chúng ta sẽ à load
0:11:20 - 0:11:24, cái dữ liệu thực nghiệm. Thì cái dữ liệu
0:11:22 - 0:11:28, thực nghiệm ở đây chúng ta sẽ dùng một
0:11:24 - 0:11:30, cái à tập nó gọi là circle. Thì để mà có
0:11:28 - 0:11:33, thể tạo ra được cái tập circle này thì
0:11:30 - 0:11:36, chúng ta sẽ dùng
0:11:33 - 0:11:39, cái phương thức là make circle của
0:11:36 - 0:11:41, module dataset của thư viện size kitl.
0:11:39 - 0:11:43, Rồi sau đó chúng ta sẽ có được cái dữ
0:11:41 - 0:11:46, liệu xtrend và
0:11:43 - 0:11:48, rồi sau đó thì chúng ta sẽ gán nhãn cho
0:11:46 - 0:11:50, nó.
0:11:48 - 0:11:54, Đối với những cái điểm màu đỏ thì trend
0:11:50 - 0:11:59, của mình là bằng nếu mà trend của mình
0:11:54 - 0:12:02, là bằng 0 và x trend của mình à màu xanh
0:11:59 - 0:12:04, sẽ là trend của mình là bằng 1. Đó thì
0:12:02 - 0:12:06, nếu như cái trend nào mà có nhãn bằng 0
0:12:04 - 0:12:08, thì đó chính là những cái điểm màu đỏ
0:12:06 - 0:12:10, bên ngoài. Còn nếu trend của mình mà
0:12:08 - 0:12:13, bằng 1 thì đó là những cái điểm màu xanh
0:12:10 - 0:12:16, bên trong. Và chúng ta gọi cái hàm map
0:12:13 - 0:12:19, plot lip để truyền lần lượt là cái trục
0:12:16 - 0:12:20, x và trục Y. trục hoành và trục tung.
0:12:19 - 0:12:25, Đối với những cái điểm màu đỏ thì chúng
0:12:20 - 0:12:28, ta sẽ dùng cái marker đó là R0. R là red
0:12:25 - 0:12:30, và O chính là cái O chính là cái biểu
0:12:28 - 0:12:32, tượng hình tròn.
0:12:30 - 0:12:36, Đối với những điểm màu xanh thì chúng ta
0:12:32 - 0:12:38, sẽ dùng là G mũ. G là rin là màu xanh lá
0:12:36 - 0:12:40, và mũ là cái ký hiệu cho hình tam giác.
0:12:38 - 0:12:44, Thế thì chúng ta sẽ chạy cái đoạn code
0:12:40 - 0:12:46, này và sẽ thấy đó là cái tập dữ liệu của
0:12:44 - 0:12:49, mình à tập dữ liệu của mình thì nó sẽ
0:12:46 - 0:12:52, bao gồm hai cái điểm nằm trong và nằm
0:12:49 - 0:12:53, ngoài vòng tròn. Thì với đây chính là
0:12:52 - 0:12:56, cái tập dữ liệu mà đã được đề cập ở
0:12:53 - 0:12:59, trong cái slide của mình.
0:12:56 - 0:13:01, Rồi tiếp theo thì chúng ta sẽ khởi tạo
0:12:59 - 0:13:03, và xây dựng mô hình. Thì đối tượng mà
0:13:01 - 0:13:05, chúng ta sẽ khởi tạo đó là một cái class
0:13:03 - 0:13:08, là một cái đối tượng thuộc cái class là
0:13:05 - 0:13:11, neuro network đã cài đặt ở trên.
0:13:08 - 0:13:13, là neuronetwork model là khởi tạo. Sau
0:13:11 - 0:13:16, đó chúng ta sẽ gọi hàm build với cái
0:13:13 - 0:13:19, input đầu vào là 2. Thì tại sao ở đây
0:13:16 - 0:13:21, lại là 2? là vì trục hoành và trục tung
0:13:19 - 0:13:23, tương ứng là cái tọa độ của các cái điểm
0:13:21 - 0:13:26, trong cái không gian của mình ở đây và
0:13:23 - 0:13:27, output của mình là bằng 1 thì vì ở đây
0:13:26 - 0:13:31, chúng ta chỉ là phân loại nhị phân nên
0:13:27 - 0:13:34, output sẽ là bằng 1.
0:13:31 - 0:13:38, Rồi sau đó thì chúng ta sẽ tiến hành đó
0:13:34 - 0:13:40, là huấn luyện và thực thi. Thì ở đây là
0:13:38 - 0:13:44, cái đoạn cái này chúng ta chưa có dịch
0:13:40 - 0:13:44, ha. Sau đó là sẽ huấn luyện.
0:13:46 - 0:13:49, và
0:13:50 - 0:13:54, vẽ cái biểu đồ.
0:13:55 - 0:13:59, Thì cái bài tutorial này là mình đã soạn
0:13:58 - 0:14:01, trước đây nhưng mà bằng phiên bản tiếng
0:13:59 - 0:14:04, Anh.
0:14:01 - 0:14:07, Rồi thì chúng ta thấy là trong cái quá
0:14:04 - 0:14:10, trình huấn luyện á thì cái L của mình á
0:14:07 - 0:14:17, càng về sau là càng giảm. Chúng ta thấy
0:14:10 - 0:14:21, là từ 0.65 6 5 4 rồi 3. Rồi đó
0:14:17 - 0:14:21, ở những cái vòng đầu tiên
0:14:25 - 0:14:32, đó là nó bằng là 0.4 mấy đó.
0:14:34 - 0:14:41, Ở những cái đầu tiên đó là khoảng 0.69.
0:14:37 - 0:14:47, Sau một hồi thì nó giảm xuống.
0:14:41 - 0:14:47, đó và chỉ còn là khoảng à 0.003.
0:14:48 - 0:14:53, Rồi thì để đơn giản để cho nó không có
0:14:51 - 0:14:57, bị chiếm nhiều cái không gian thì chúng
0:14:53 - 0:14:59, ta sẽ xóa này đi
0:14:57 - 0:15:02, và chúng ta sẽ vẽ lại ha. Chúng ta sẽ vẽ
0:14:59 - 0:15:05, lại cái history này.
0:15:02 - 0:15:07, Đó thì ban đầu chúng ta sẽ thấy là
0:15:05 - 0:15:09, cái loss của mình nó sẽ rớt nó sẽ gần
0:15:07 - 0:15:12, như là đi ngang. Tuy nhiên đến một cái
0:15:09 - 0:15:14, ngưỡng nào đó thì mô hình của mình nó
0:15:12 - 0:15:17, bắt đầu nó tìm ra được cái trọng số đúng
0:15:14 - 0:15:19, thì nó giảm xuống rất là nhanh. Nó giảm
0:15:17 - 0:15:21, xuống rất là nhanh và đến một cái mức độ
0:15:19 - 0:15:24, nào đó chúng ta thấy là nó gần như là đi
0:15:21 - 0:15:26, ngang bảo hòa là không có huấn luyện
0:15:24 - 0:15:30, thêm được nữa.
0:15:26 - 0:15:32, Thì đây chính là cái biểu đồ của à cái
0:15:30 - 0:15:36, giá trị loss theo ipox. thì đâu đó đến
0:15:32 - 0:15:38, khoảng số 200 trở đi thì nó mới bắt đầu
0:15:36 - 0:15:40, là giảm xuống một cách gọi là rất là
0:15:38 - 0:15:42, mạnh.
0:15:40 - 0:15:44, Thì sau khi huấn luyện xong thì chúng ta
0:15:42 - 0:15:47, sẽ tiến hành à sử dụng cái mô hình dự
0:15:44 - 0:15:49, đoán để mà
0:15:47 - 0:15:52, dự đoán trên lưới các cái điểm dữ liệu
0:15:49 - 0:15:56, của mình. Sau đó chúng ta sẽ vẽ các cái
0:15:52 - 0:15:58, bộ phân loại yếu. Thế thì à để mà chúng
0:15:56 - 0:16:03, ta có thể trực quan hóa được thì chúng
0:15:58 - 0:16:05, ta sẽ phải xem là cái trọng số của à cái
0:16:03 - 0:16:08, mô hình của mình như thế nào. Đó. Thế
0:16:05 - 0:16:12, thì cái mô hình của mình
0:16:08 - 0:16:15, là nó sẽ nằm ở trong neuro network model
0:16:12 - 0:16:17, và nó sẽ nằm trong một cái thuộc tính đó
0:16:15 - 0:16:20, là model.
0:16:17 - 0:16:23, Thế thì model này á nó sẽ có rất nhiều
0:16:20 - 0:16:25, layer thì chúng ta sẽ bỏ cái layer đầu
0:16:23 - 0:16:27, tiên.
0:16:25 - 0:16:30, Ở đây chúng thấy ta thấy là có layer số
0:16:27 - 0:16:33, 1 nè là input nè, rồi layer hidden nè và
0:16:30 - 0:16:35, layer output. Thì cái layer của mình từ
0:16:33 - 0:16:38, trái sang phải cũng sẽ được đánh số.
0:16:35 - 0:16:40, Layer input sẽ là số 0 và layer
0:16:38 - 0:16:45, ion của mình sẽ là số 1. Mà chúng ta
0:16:40 - 0:16:48, muốn lấy cái trọng số của cái ờ player
0:16:45 - 0:16:54, số 1. Do đó chúng ta cái trọng số lớ của
0:16:48 - 0:16:54, lớp ẩn nên chúng ta sẽ để là layer 1.
0:17:00 - 0:17:08, Rồi sau đó là getway.
0:17:03 - 0:17:11, Thế thì chúng ta quan sát cái ờ
0:17:08 - 0:17:12, các cái giá trị trọng số. Chúng ta sẽ
0:17:11 - 0:17:15, quan sát các cái giá trị trọng số ở đây
0:17:12 - 0:17:15, ha.
0:17:19 - 0:17:25, Rồi thì à
0:17:22 - 0:17:28, ở đây nó sẽ có hai phần. Chúng ta thấy
0:17:25 - 0:17:31, là cái phần đầu tiên là một cái cấu trúc
0:17:28 - 0:17:31, array.
0:17:31 - 0:17:36, Và thứ hai cũng là một cấu trúc array.
0:17:33 - 0:17:39, Trong đó vì chúng ta có sử dụng bias nên
0:17:36 - 0:17:43, cái thành phần thứ hai này sẽ là cái
0:17:39 - 0:17:46, bias của mình. Đó. Rồi bây giờ chúng ta
0:17:43 - 0:17:50, sẽ có ờ thành phần đầu tiên á thì bao
0:17:46 - 0:17:51, gồm là một cái ma trận.
0:17:50 - 0:17:54, R chúng ta sẽ tách nó ra ha. Chúng ta sẽ
0:17:51 - 0:17:57, tách nó ra
0:17:54 - 0:17:57, là quay.
0:17:58 - 0:18:01, Rồi
0:18:07 - 0:18:14, thành phần đầu tiên nó sẽ là cái trọng
0:18:09 - 0:18:19, số của à tương ứng với lại từng cái
0:18:14 - 0:18:22, neuron đầu vào số 1 và số 2 thì chúng ta
0:18:19 - 0:18:28, sẽ thấy là đây là trọng số của hai cái
0:18:22 - 0:18:30, input của mình và cái trọng số.
0:18:28 - 0:18:36, Ok. Thì đây chúng ta sẽ in ra là wave 0.
0:18:30 - 0:18:36, Đó. Rồi sau đó sẽ là cái trọng số wave
0:18:36 - 0:18:43, 1 tức là tương ứng là cái bias.
0:18:40 - 0:18:43, Thì chúng ta sẽ in ra
0:18:46 - 0:18:51, trọng số của các cái bias
0:18:52 - 0:18:55, rồi.
0:19:03 - 0:19:06, [Vỗ tay]
0:19:16 - 0:19:22, Rồi và nếu cần thì chúng ta sẽ in ra cái
0:19:19 - 0:19:22, set của nó.
0:19:35 - 0:19:42, Rồi thì ở cái trọng số của cái hidden á
0:19:39 - 0:19:45, thì nó sẽ có kích thước là 2 x 8. Lý do
0:19:42 - 0:19:47, đó là vì ở đây chúng ta kết nối đầy đủ,
0:19:45 - 0:19:49, đầu vào của chúng ta là có 2 và đầu ra
0:19:47 - 0:19:52, của chúng ta là có 8 narol nên nó là một
0:19:49 - 0:19:54, cái ma trận kích thước là 2 x 8. Còn
0:19:52 - 0:19:58, bias của chúng ta thì vì chúng ta có 8
0:19:54 - 0:20:01, naron nên nó sẽ có tám cái bias.
0:19:58 - 0:20:05, Nó sẽ có tám cái bias.
0:20:01 - 0:20:08, Rồi như vậy thì chúng ta sẽ quan sát xem
0:20:05 - 0:20:12, là ý nghĩa của các cái neuron này đó là
0:20:08 - 0:20:14, gì. Thì mỗi một cái neuron như trong cái
0:20:12 - 0:20:18, bài linear à bài logistic chúng ta đã
0:20:14 - 0:20:21, biết mỗi một cái nro này nó tương ứng sẽ
0:20:18 - 0:20:24, là một cái mạng là một cái logistication
0:20:21 - 0:20:27, nó là một cái đường phân lớp nhị phân
0:20:24 - 0:20:28, tức là nó là một cái đường thẳng à nó là
0:20:27 - 0:20:32, một cái đường thẳng
0:20:28 - 0:20:36, như vậy thì chúng ta sẽ tìm cách là trực
0:20:32 - 0:20:38, quan hóa từng cái bộ phân lớp của từng
0:20:36 - 0:20:41, cái neuro này. Mỗi neuro này tương ứng
0:20:38 - 0:20:45, là một cái đường thẳng để mà phân loại
0:20:41 - 0:20:47, nhị phân. Vậy thì ở đây có bao nhiêu cái
0:20:45 - 0:20:49, neuron thì chúng ta sẽ vẽ bấy nhiêu
0:20:47 - 0:20:53, đường thẳng. Tuy nhiên chúng ta sẽ xem
0:20:49 - 0:20:56, xét xem là cái trọng số của từng neuron
0:20:53 - 0:20:59, để mà nó tạo ra cái output này giá trị
0:20:56 - 0:21:02, của nó sẽ là bao nhiêu. Thì chúng ta sẽ
0:20:59 - 0:21:05, cùng quan sát xem là cái trọng số đầu
0:21:02 - 0:21:07, ra, trọng số đầu ra của từng của tám cái
0:21:05 - 0:21:09, neuro này nó ảnh hưởng đến cái output
