0:00:01 - 0:00:15, [âm nhạc]
0:09:59 - 0:10:04, tên. Ha, khi các bạn bấm vô một cái đoạn
0:10:02 - 0:10:07, code mẫu như thế này
0:10:04 - 0:10:11, thì code đó các bạn bấm dấu cộng nó sẽ
0:10:07 - 0:10:15, được chen vào trong
0:10:11 - 0:10:15, cái notebook của các bạn.
0:10:19 - 0:10:23, Rồi
0:10:21 - 0:10:27, à ví dụ tại một vị trí nào đó các bạn có
0:10:23 - 0:10:31, thể bấm à bạn bấm lệnh insert ở đây đó
0:10:27 - 0:10:32, để chen cái đoạn code mẫu này vào bên
0:10:31 - 0:10:34, trong notebook của mình giờ các bạn có
0:10:32 - 0:10:37, thể chạy thử ha không thì các bạn có thể
0:10:34 - 0:10:39, bỏ cái sales đó đi ha mỗi đoạn như thế
0:10:37 - 0:10:43, này dù là đoạn code hay đoạn tag như thế
0:10:39 - 0:10:45, này thì Google collab notebook người ta
0:10:43 - 0:10:49, gọi nó là một sales đó các bạn có thể
0:10:45 - 0:10:52, thử những cái code mẫu ở đây có rất là
0:10:49 - 0:10:55, nhiều thứ thú vị. Ví dụ như các bạn có
0:10:52 - 0:10:58, thể đây dùng thử một đoạn code mẫu nó
0:10:55 - 0:11:01, này. Trên máy tính của mình đây là đoạn
0:10:58 - 0:11:04, code dùng để điều khiển camera à hay là
0:11:01 - 0:11:07, webcam của chính cái thiết bị mà các bạn
0:11:04 - 0:11:11, đang chạy. Đó các bạn có thể insert nó
0:11:07 - 0:11:13, vào và chạy thử. À trong bài giảng số
0:11:11 - 0:11:16, thì chúng ta không khó có thể demo tính
0:11:13 - 0:11:19, năng này ha. Tại vì nó bị sẽ bị xung đột
0:11:16 - 0:11:21, giữa camera quay bài giảng và camera à
0:11:19 - 0:11:24, mà đoạn code này điều khiển. Các bạn có
0:11:21 - 0:11:26, thể ho không
0:11:24 - 0:11:29, cần phải cài đặt gì phức tạp. Các bạn mở
0:11:26 - 0:11:32, một cái collab notebook bất kỳ các bạn
0:11:29 - 0:11:34, search một cái đoạn code mẫu ha
0:11:32 - 0:11:36, snippet và các bạn search những cái cụm
0:11:34 - 0:11:39, từ camera là các bạn có thể ra được đoạn
0:11:36 - 0:11:42, code này và chạy thử.
0:11:39 - 0:11:44, Thì trong quá trình học môn máy học các
0:11:42 - 0:11:46, bạn sẽ được làm quen nhiều với Google
0:11:44 - 0:11:48, Collab. Rồi nếu các bạn không có khả
0:11:46 - 0:11:51, năng setup máy tính của mình thì cũng
0:11:48 - 0:11:54, không sao, chúng ta có thể học và thực
0:11:51 - 0:11:58, hành thông qua sự hỗ trợ của cái công cụ
0:11:54 - 0:11:58, hiện giờ vẫn còn đang là miễn phí này.
0:11:58 - 0:12:10, [âm nhạc]
